Time [s],Channel 2,Channel 3
0.000385962,0,0
0.000386114,0,1
0.000391844,0,0
0.000391994,1,0
0.000397722,0,0
0.000397874,0,1
0.000403604,0,0
0.000403754,1,0
0.000409482,0,0
0.000409634,0,1
0.000415364,0,0
0.000415514,1,0
0.000421244,0,0
0.000421396,0,1
0.000427124,0,0
0.000427274,1,0
0.000433004,0,0
0.000433156,0,1
0.000438886,0,0
0.000439034,1,0
0.000444764,0,0
0.000444916,0,1
0.000450646,0,0
0.000450794,1,0
0.000456524,0,0
0.000456676,0,1
0.000462406,0,0
0.000462556,1,0
0.000468286,0,0
0.000468436,0,1
0.000474166,0,0
0.000474316,1,0
0.000480046,0,0
0.000480198,0,1
0.000485926,0,0
0.000486076,1,0
0.000491806,0,0
0.000491958,0,1
0.000497686,0,0
0.000497836,1,0
0.000503566,0,0
0.000503718,0,1
0.000509448,0,0
0.000509596,1,0
0.000515326,0,0
0.000515478,0,1
0.000521208,0,0
0.000521356,1,0
0.000527086,0,0
0.000527238,0,1
0.000532968,0,0
0.000533116,1,0
0.000538846,0,0
0.000538998,0,1
0.000544728,0,0
0.000544876,1,0
0.000550606,0,0
0.000550758,0,1
0.000556488,0,0
0.000556638,1,0
0.000562368,0,0
0.000562518,0,1
0.000568248,0,0
0.000568398,1,0
0.000574128,0,0
0.000574280,0,1
0.000580010,0,0
0.000580158,1,0
0.000585888,0,0
0.000586040,0,1
0.000591770,0,0
0.000591918,1,0
0.000597648,0,0
0.000597800,0,1
0.000603530,0,0
0.000603678,1,0
0.000609408,0,0
0.000609560,0,1
0.000615290,0,0
0.000615438,1,0
0.000621168,0,0
0.000621320,0,1
0.000627050,0,0
0.000627200,1,0
0.000632928,0,0
0.000633080,0,1
0.000638810,0,0
0.000638960,1,0
0.000644688,0,0
0.000644840,0,1
0.000650570,0,0
0.000650720,1,0
0.000656450,0,0
0.000656602,0,1
0.000662332,0,0
0.000662480,1,0
0.000668210,0,0
0.000668362,0,1
0.000674092,0,0
0.000674240,1,0
0.000679970,0,0
0.000680122,0,1
0.000685852,0,0
0.000686000,1,0
0.000691730,0,0
0.000691882,0,1
0.000697612,0,0
0.000697762,1,0
0.000703490,0,0
0.000703642,0,1
0.000709372,0,0
0.000709522,1,0
0.000715250,0,0
0.000715402,0,1
0.000721132,0,0
0.000721282,1,0
0.000727012,0,0
0.000727164,0,1
0.000732892,0,0
0.000733042,1,0
0.000738772,0,0
0.000738924,0,1
0.000744654,0,0
0.000744802,1,0
0.000750532,0,0
0.000750684,0,1
0.000756414,0,0
0.000756562,1,0
0.000762292,0,0
0.000762444,0,1
0.000768174,0,0
0.000768322,1,0
0.000774052,0,0
0.000774204,0,1
0.000779934,0,0
0.000780084,1,0
0.000785814,0,0
0.000785964,0,1
0.000791694,0,0
0.000791844,1,0
0.000797574,0,0
0.000797726,0,1
0.000803454,0,0
0.000803604,1,0
0.000809334,0,0
0.000809486,0,1
0.000815214,0,0
0.000815364,1,0
0.000821094,0,0
0.000821246,0,1
0.000826976,0,0
0.000827124,1,0
0.000832854,0,0
0.000833006,0,1
0.000838736,0,0
0.000838884,1,0
0.000844614,0,0
0.000844766,0,1
0.000850496,0,0
0.000850646,1,0
0.000856374,0,0
0.000856526,0,1
0.000862256,0,0
0.000862406,1,0
0.000868134,0,0
0.000868286,0,1
0.000874016,0,0
0.000874166,1,0
0.000879896,0,0
0.000880046,0,1
0.000885776,0,0
0.000885926,1,0
0.000891656,0,0
0.000891808,0,1
0.000897538,0,0
0.000897686,1,0
0.000903416,0,0
0.000903568,0,1
0.000909298,0,0
0.000909446,1,0
0.000915176,0,0
0.000915328,0,1
0.000921058,0,0
0.000921206,1,0
0.000926936,0,0
0.000927088,0,1
0.000932818,0,0
0.000932966,1,0
0.000938696,0,0
0.000938848,0,1
0.000944578,0,0
0.000944726,1,0
0.000950456,0,0
0.000950608,0,1
0.000956338,0,0
0.000956488,1,0
0.000962216,0,0
0.000962368,0,1
0.000968098,0,0
0.000968248,1,0
0.000973978,0,0
0.000974130,0,1
0.000979858,0,0
0.000980008,1,0
0.000985738,0,0
0.000985890,0,1
0.000991620,0,0
0.000991768,1,0
0.000997498,0,0
0.000997650,0,1
0.001003380,0,0
0.001003528,1,0
0.001009258,0,0
0.001009410,0,1
0.001015140,0,0
0.001015290,1,0
0.001021018,0,0
0.001021170,0,1
0.001026900,0,0
0.001027050,1,0
0.001032778,0,0
0.001032930,0,1
0.001038660,0,0
0.001038810,1,0
0.001044540,0,0
0.001044692,0,1
0.001050420,0,0
0.001050570,1,0
0.001056300,0,0
0.001056452,0,1
0.001062182,0,0
0.001062330,1,0
0.001068060,0,0
0.001068212,0,1
0.001073942,0,0
0.001074090,1,0
0.001079820,0,0
0.001079972,0,1
0.001085702,0,0
0.001085852,1,0
0.001091580,0,0
0.001091732,0,1
0.001097462,0,0
0.001097612,1,0
0.001103340,0,0
0.001103492,0,1
0.001109222,0,0
0.001109370,1,0
0.001115100,0,0
0.001115252,0,1
0.001120982,0,0
0.001121132,1,0
0.001126862,0,0
0.001127014,0,1
0.001132744,0,0
0.001132892,1,0
0.001138622,0,0
0.001138774,0,1
0.001144504,0,0
0.001144652,1,0
0.001150382,0,0
0.001150534,0,1
0.001156264,0,0
0.001156412,1,0
0.001162142,0,0
0.001162294,0,1
0.001168024,0,0
0.001168172,1,0
0.001173902,0,0
0.001174054,0,1
0.001179784,0,0
0.001179934,1,0
0.001185662,0,0
0.001185814,0,1
0.001191544,0,0
0.001191694,1,0
0.001197424,0,0
0.001197576,0,1
0.001203304,0,0
0.001203454,1,0
0.001209184,0,0
0.001209336,0,1
0.001215066,0,0
0.001215214,1,0
0.001220944,0,0
0.001221096,0,1
0.001226824,0,0
0.001226974,1,0
0.001232704,0,0
0.001232856,0,1
0.001238586,0,0
0.001238734,1,0
0.001244464,0,0
0.001244616,0,1
0.001250346,0,0
0.001250494,1,0
0.001256224,0,0
0.001256376,0,1
0.001262106,0,0
0.001262256,1,0
0.001267984,0,0
0.001268136,0,1
0.001273866,0,0
0.001274016,1,0
0.001279746,0,0
0.001279898,0,1
0.001285628,0,0
0.001285776,1,0
0.001291506,0,0
0.001291658,0,1
0.001297388,0,0
0.001297536,1,0
0.001303266,0,0
0.001303418,0,1
0.001309148,0,0
0.001309296,1,0
0.001315026,0,0
0.001315178,0,1
0.001320908,0,0
0.001321058,1,0
0.001326786,0,0
0.001326938,0,1
0.001332668,0,0
0.001332816,1,0
0.001338546,0,0
0.001338698,0,1
0.001344428,0,0
0.001344578,1,0
0.001350306,0,0
0.001350458,0,1
0.001356188,0,0
0.001356338,1,0
0.001362066,0,0
0.001362218,0,1
0.001367948,0,0
0.001368098,1,0
0.001373828,0,0
0.001373980,0,1
0.001379708,0,0
0.001379858,1,0
0.001385588,0,0
0.001385740,0,1
0.001391470,0,0
0.001391618,1,0
0.001397348,0,0
0.001397500,0,1
0.001403230,0,0
0.001403378,1,0
0.001409108,0,0
0.001409260,0,1
0.001414990,0,0
0.001415140,1,0
0.001420868,0,0
0.001421020,0,1
0.001426750,0,0
0.001426900,1,0
0.001432630,0,0
0.001432782,0,1
0.001438510,0,0
0.001438660,1,0
0.001444390,0,0
0.001444542,0,1
0.001450272,0,0
0.001450420,1,0
0.001456150,0,0
0.001456302,0,1
0.001462032,0,0
0.001462180,1,0
0.001467910,0,0
0.001468062,0,1
0.001473792,0,0
0.001473940,1,0
0.001479670,0,0
0.001479822,0,1
0.001485552,0,0
0.001485700,1,0
0.001491430,0,0
0.001491582,0,1
0.001497312,0,0
0.001497462,1,0
0.001503190,0,0
0.001503342,0,1
0.001509072,0,0
0.001509222,1,0
0.001514952,0,0
0.001515104,0,1
0.001520834,0,0
0.001520982,1,0
0.001526712,0,0
0.001526864,0,1
0.001532594,0,0
0.001532742,1,0
0.001538472,0,0
0.001538624,0,1
0.001544354,0,0
0.001544502,1,0
0.001550232,0,0
0.001550384,0,1
0.001556114,0,0
0.001556262,1,0
0.001561992,0,0
0.001562144,0,1
0.001567874,0,0
0.001568024,1,0
0.001573752,0,0
0.001573904,0,1
0.001579634,0,0
0.001579782,1,0
0.001585514,0,0
0.001585664,0,1
0.001591394,0,0
0.001591544,1,0
0.001597274,0,0
0.001597426,0,1
0.001603154,0,0
0.001603304,1,0
0.001609034,0,0
0.001609186,0,1
0.001614914,0,0
0.001615064,1,0
0.001620794,0,0
0.001620946,0,1
0.001626676,0,0
0.001626824,1,0
0.001632554,0,0
0.001632706,0,1
0.001638436,0,0
0.001638584,1,0
0.001644314,0,0
0.001644466,0,1
0.001650196,0,0
0.001650346,1,0
0.001656074,0,0
0.001656226,0,1
0.001661956,0,0
0.001662106,1,0
0.001667834,0,0
0.001667986,0,1
0.001673716,0,0
0.001673866,1,0
0.001679596,0,0
0.001679748,0,1
0.001685476,0,0
0.001685626,1,0
0.001691356,0,0
0.001691508,0,1
0.001697238,0,0
0.001697386,1,0
0.001703116,0,0
0.001703268,0,1
0.001708998,0,0
0.001709146,1,0
0.001714876,0,0
0.001715028,0,1
0.001720758,0,0
0.001720906,1,0
0.001726636,0,0
0.001726788,0,1
0.001732518,0,0
0.001732668,1,0
0.001738398,0,0
0.001738550,0,1
0.001744278,0,0
0.001744428,1,0
0.001750158,0,0
0.001750310,0,1
0.001756038,0,0
0.001756188,1,0
0.001761918,0,0
0.001762070,0,1
0.001767800,0,0
0.001767948,1,0
0.001773678,0,0
0.001773830,0,1
0.001779560,0,0
0.001779708,1,0
0.001785438,0,0
0.001785590,0,1
0.001791320,0,0
0.001791468,1,0
0.001797198,0,0
0.001797350,0,1
0.001803080,0,0
0.001803228,1,0
0.001808958,0,0
0.001809110,0,1
0.001814840,0,0
0.001814990,1,0
0.001820718,0,0
0.001820870,0,1
0.001826600,0,0
0.001826750,1,0
0.001832480,0,0
0.001832632,0,1
0.001838360,0,0
0.001838510,1,0
0.001844240,0,0
0.001844392,0,1
0.001850122,0,0
0.001850270,1,0
0.001856000,0,0
0.001856152,0,1
0.001861882,0,0
0.001862030,1,0
0.001867760,0,0
0.001867912,0,1
0.001873642,0,0
0.001873790,1,0
0.001879520,0,0
0.001879672,0,1
0.001885402,0,0
0.001885550,1,0
0.001891280,0,0
0.001891432,0,1
0.001897162,0,0
0.001897312,1,0
0.001903042,0,0
0.001903192,0,1
0.001908922,0,0
0.001909072,1,0
0.001914802,0,0
0.001914954,0,1
0.001920682,0,0
0.001920832,1,0
0.001926562,0,0
0.001926714,0,1
0.001932444,0,0
0.001932592,1,0
0.001938322,0,0
0.001938474,0,1
0.001944204,0,0
0.001944352,1,0
0.001950082,0,0
0.001950234,0,1
0.001955964,0,0
0.001956114,1,0
0.001961842,0,0
0.001961994,0,1
0.001967724,0,0
0.001967874,1,0
0.001973602,0,0
0.001973754,0,1
0.001979484,0,0
0.001979634,1,0
0.001985362,0,0
0.001985514,0,1
0.001991244,0,0
0.001991394,1,0
0.001997124,0,0
0.001997276,0,1
0.002003004,0,0
0.002003154,1,0
0.002008884,0,0
0.002009036,0,1
0.002014764,0,0
0.002014914,1,0
0.002020644,0,0
0.002020796,0,1
0.002026526,0,0
0.002026674,1,0
0.002032404,0,0
0.002032556,0,1
0.002038286,0,0
0.002038434,1,0
0.002044164,0,0
0.002044316,0,1
0.002050046,0,0
0.002050196,1,0
0.002055924,0,0
0.002056076,0,1
0.002061806,0,0
0.002061956,1,0
0.002067686,0,0
0.002067838,0,1
0.002073566,0,0
0.002073716,1,0
0.002079446,0,0
0.002079598,0,1
0.002085328,0,0
0.002085476,1,0
0.002091206,0,0
0.002091358,0,1
0.002097088,0,0
0.002097236,1,0
0.002102966,0,0
0.002103118,0,1
0.002108848,0,0
0.002108996,1,0
0.002114726,0,0
0.002114878,0,1
0.002120608,0,0
0.002120756,1,0
0.002126486,0,0
0.002126638,0,1
0.002132368,0,0
0.002132516,1,0
0.002138246,0,0
0.002138398,0,1
0.002144128,0,0
0.002144278,1,0
0.002150008,0,0
0.002150160,0,1
0.002155888,0,0
0.002156038,1,0
0.002161768,0,0
0.002161920,0,1
0.002167650,0,0
0.002167798,1,0
0.002173528,0,0
0.002173680,0,1
0.002179410,0,0
0.002179558,1,0
0.002185288,0,0
0.002185440,0,1
0.002191170,0,0
0.002191318,1,0
0.002197048,0,0
0.002197200,0,1
0.002202930,0,0
0.002203078,1,0
0.002208808,0,0
0.002208960,0,1
0.002214690,0,0
0.002214840,1,0
0.002220568,0,0
0.002220720,0,1
0.002226450,0,0
0.002226600,1,0
0.002232330,0,0
0.002232482,0,1
0.002238210,0,0
0.002238360,1,0
0.002244090,0,0
0.002244242,0,1
0.002249972,0,0
0.002250120,1,0
0.002255850,0,0
0.002256002,0,1
0.002261732,0,0
0.002261880,1,0
0.002267610,0,0
0.002267762,0,1
0.002273492,0,0
0.002273642,1,0
0.002279370,0,0
0.002279522,0,1
0.002285252,0,0
0.002285402,1,0
0.002291132,0,0
0.002291284,0,1
0.002297012,0,0
0.002297162,1,0
0.002302890,0,0
0.002303042,0,1
0.002308772,0,0
0.002308922,1,0
0.002314652,0,0
0.002314804,0,1
0.002320532,0,0
0.002320682,1,0
0.002326412,0,0
0.002326564,0,1
0.002332294,0,0
0.002332442,1,0
0.002338172,0,0
0.002338324,0,1
0.002344054,0,0
0.002344202,1,0
0.002349932,0,0
0.002350084,0,1
0.002355814,0,0
0.002355962,1,0
0.002361692,0,0
0.002361844,0,1
0.002367574,0,0
0.002367724,1,0
0.002373454,0,0
0.002373604,0,1
0.002379334,0,0
0.002379484,1,0
0.002385214,0,0
0.002385366,0,1
0.002391094,0,0
0.002391244,1,0
0.002396974,0,0
0.002397126,0,1
0.002402854,0,0
0.002403004,1,0
0.002408734,0,0
0.002408886,0,1
0.002414616,0,0
0.002414764,1,0
0.002420494,0,0
0.002420646,0,1
0.002426376,0,0
0.002426524,1,0
0.002432254,0,0
0.002432406,0,1
0.002438136,0,0
0.002438286,1,0
0.002444014,0,0
0.002444166,0,1
0.002449896,0,0
0.002450046,1,0
0.002455776,0,0
0.002455928,0,1
0.002461656,0,0
0.002461806,1,0
0.002467536,0,0
0.002467688,0,1
0.002473416,0,0
0.002473566,1,0
0.002479296,0,0
0.002479448,0,1
0.002485176,0,0
0.002485326,1,0
0.002491056,0,0
0.002491208,0,1
0.002496938,0,0
0.002497086,1,0
0.002502816,0,0
0.002502968,0,1
0.002508698,0,0
0.002508846,1,0
0.002514576,0,0
0.002514728,0,1
0.002520458,0,0
0.002520608,1,0
0.002526336,0,0
0.002526488,0,1
0.002532218,0,0
0.002532368,1,0
0.002538096,0,0
0.002538248,0,1
0.002543978,0,0
0.002544128,1,0
0.002549858,0,0
0.002550010,0,1
0.002555738,0,0
0.002555888,1,0
0.002561618,0,0
0.002561770,0,1
0.002567498,0,0
0.002567648,1,0
0.002573378,0,0
0.002573530,0,1
0.002579260,0,0
0.002579408,1,0
0.002585138,0,0
0.002585290,0,1
0.002591020,0,0
0.002591168,1,0
0.002596898,0,0
0.002597050,0,1
0.002602780,0,0
0.002602930,1,0
0.002608658,0,0
0.002608810,0,1
0.002614540,0,0
0.002614690,1,0
0.002620420,0,0
0.002620572,0,1
0.002626300,0,0
0.002626450,1,0
0.002632180,0,0
0.002632332,0,1
0.002638060,0,0
0.002638210,1,0
0.002643940,0,0
0.002644092,0,1
0.002649822,0,0
0.002649970,1,0
0.002655700,0,0
0.002655852,0,1
0.002661582,0,0
0.002661730,1,0
0.002667460,0,0
0.002667612,0,1
0.002673342,0,0
0.002673490,1,0
0.002679220,0,0
0.002679372,0,1
0.002685102,0,0
0.002685250,1,0
0.002690980,0,0
0.002691132,0,1
0.002696862,0,0
0.002697012,1,0
0.002702740,0,0
0.002702892,0,1
0.002708622,0,0
0.002708772,1,0
0.002714502,0,0
0.002714654,0,1
0.002720382,0,0
0.002720532,1,0
0.002726262,0,0
0.002726414,0,1
0.002732144,0,0
0.002732292,1,0
0.002738022,0,0
0.002738174,0,1
0.002743904,0,0
0.002744052,1,0
0.002749782,0,0
0.002749934,0,1
0.002755664,0,0
0.002755812,1,0
0.002761542,0,0
0.002761694,0,1
0.002767424,0,0
0.002767574,1,0
0.002773302,0,0
0.002773454,0,1
0.002779184,0,0
0.002779334,1,0
0.002785064,0,0
0.002785216,0,1
0.002790944,0,0
0.002791094,1,0
0.002796824,0,0
0.002796976,0,1
0.002802706,0,0
0.002802854,1,0
0.002808584,0,0
0.002808736,0,1
0.002814466,0,0
0.002814614,1,0
0.002820344,0,0
0.002820496,0,1
0.002826226,0,0
0.002826374,1,0
0.002832104,0,0
0.002832256,0,1
0.002837986,0,0
0.002838134,1,0
0.002843864,0,0
0.002844016,0,1
0.002849746,0,0
0.002849896,1,0
0.002855624,0,0
0.002855776,0,1
0.002861506,0,0
0.002861656,1,0
0.002867386,0,0
0.002867538,0,1
0.002873266,0,0
0.002873416,1,0
0.002879146,0,0
0.002879298,0,1
0.002885026,0,0
0.002885176,1,0
0.002890906,0,0
0.002891058,0,1
0.002896788,0,0
0.002896936,1,0
0.002902666,0,0
0.002902818,0,1
0.002908548,0,0
0.002908696,1,0
0.002914426,0,0
0.002914578,0,1
0.002920308,0,0
0.002920456,1,0
0.002926186,0,0
0.002926338,0,1
0.002932068,0,0
0.002932218,1,0
0.002937948,0,0
0.002938100,0,1
0.002943828,0,0
0.002943978,1,0
0.002949708,0,0
0.002949860,0,1
0.002955590,0,0
0.002955738,1,0
0.002961468,0,0
0.002961620,0,1
0.002967350,0,0
0.002967498,1,0
0.002973228,0,0
0.002973380,0,1
0.002979110,0,0
0.002979258,1,0
0.002984988,0,0
0.002985140,0,1
0.002990870,0,0
0.002991018,1,0
0.002996748,0,0
0.002996900,0,1
0.003002630,0,0
0.003002778,1,0
0.003008508,0,0
0.003008660,0,1
0.003014390,0,0
0.003014540,1,0
0.003020270,0,0
0.003020422,0,1
0.003026150,0,0
0.003026300,1,0
0.003032030,0,0
0.003032182,0,1
0.003037912,0,0
0.003038060,1,0
0.003043790,0,0
0.003043942,0,1
0.003049672,0,0
0.003049820,1,0
0.003055550,0,0
0.003055702,0,1
0.003061432,0,0
0.003061580,1,0
0.003067310,0,0
0.003067462,0,1
0.003073192,0,0
0.003073340,1,0
0.003079070,0,0
0.003079222,0,1
0.003084952,0,0
0.003085102,1,0
0.003090830,0,0
0.003090982,0,1
0.003096712,0,0
0.003096862,1,0
0.003102592,0,0
0.003102744,0,1
0.003108472,0,0
0.003108622,1,0
0.003114352,0,0
0.003114504,0,1
0.003120234,0,0
0.003120382,1,0
0.003126112,0,0
0.003126264,0,1
0.003131994,0,0
0.003132142,1,0
0.003137872,0,0
0.003138024,0,1
0.003143754,0,0
0.003143902,1,0
0.003149632,0,0
0.003149784,0,1
0.003155514,0,0
0.003155664,1,0
0.003161392,0,0
0.003161544,0,1
0.003167274,0,0
0.003167424,1,0
0.003173152,0,0
0.003173304,0,1
0.003179034,0,0
0.003179184,1,0
0.003184914,0,0
0.003185066,0,1
0.003190794,0,0
0.003190944,1,0
0.003196674,0,0
0.003196826,0,1
0.003202556,0,0
0.003202704,1,0
0.003208434,0,0
0.003208586,0,1
0.003214316,0,0
0.003214464,1,0
0.003220194,0,0
0.003220346,0,1
0.003226076,0,0
0.003226224,1,0
0.003231954,0,0
0.003232106,0,1
0.003237836,0,0
0.003237986,1,0
0.003243714,0,0
0.003243866,0,1
0.003249596,0,0
0.003249746,1,0
0.003255476,0,0
0.003255628,0,1
0.003261356,0,0
0.003261506,1,0
0.003267236,0,0
0.003267388,0,1
0.003273116,0,0
0.003273266,1,0
0.003278996,0,0
0.003279148,0,1
0.003284878,0,0
0.003285026,1,0
0.003290756,0,0
0.003290908,0,1
0.003296638,0,0
0.003296786,1,0
0.003302516,0,0
0.003302668,0,1
0.003308398,0,0
0.003308546,1,0
0.003314276,0,0
0.003314428,0,1
0.003320158,0,0
0.003320308,1,0
0.003326036,0,0
0.003326188,0,1
0.003331918,0,0
0.003332068,1,0
0.003337798,0,0
0.003337950,0,1
0.003343678,0,0
0.003343828,1,0
0.003349558,0,0
0.003349710,0,1
0.003355438,0,0
0.003355588,1,0
0.003361318,0,0
0.003361470,0,1
0.003367200,0,0
0.003367348,1,0
0.003373078,0,0
0.003373230,0,1
0.003378960,0,0
0.003379108,1,0
0.003384838,0,0
0.003384990,0,1
0.003390720,0,0
0.003390870,1,0
0.003396598,0,0
0.003396750,0,1
0.003402480,0,0
0.003402630,1,0
0.003408360,0,0
0.003408512,0,1
0.003414240,0,0
0.003414390,1,0
0.003420120,0,0
0.003420272,0,1
0.003426000,0,0
0.003426150,1,0
0.003431880,0,0
0.003432032,0,1
0.003437760,0,0
0.003437910,1,0
0.003443640,0,0
0.003443792,0,1
0.003449522,0,0
0.003449670,1,0
0.003455400,0,0
0.003455552,0,1
0.003461282,0,0
0.003461430,1,0
0.003467160,0,0
0.003467312,0,1
0.003473042,0,0
0.003473192,1,0
0.003478920,0,0
0.003479072,0,1
0.003484802,0,0
0.003484952,1,0
0.003490682,0,0
0.003490834,0,1
0.003496562,0,0
0.003496712,1,0
0.003502442,0,0
0.003502594,0,1
0.003508322,0,0
0.003508472,1,0
0.003514202,0,0
0.003514354,0,1
0.003520084,0,0
0.003520232,1,0
0.003525962,0,0
0.003526114,0,1
0.003531844,0,0
0.003531992,1,0
0.003537722,0,0
0.003537874,0,1
0.003543604,0,0
0.003543752,1,0
0.003549482,0,0
0.003549634,0,1
0.003555364,0,0
0.003555512,1,0
0.003561242,0,0
0.003561394,0,1
0.003567124,0,0
0.003567274,1,0
0.003573004,0,0
0.003573154,0,1
0.003578884,0,0
0.003579034,1,0
0.003584764,0,0
0.003584916,0,1
0.003590646,0,0
0.003590794,1,0
0.003596524,0,0
0.003596676,0,1
0.003602406,0,0
0.003602554,1,0
0.003608284,0,0
0.003608436,0,1
0.003614166,0,0
0.003614314,1,0
0.003620044,0,0
0.003620196,0,1
0.003625926,0,0
0.003626074,1,0
0.003631804,0,0
0.003631956,0,1
0.003637686,0,0
0.003637836,1,0
0.003643564,0,0
0.003643716,0,1
0.003649446,0,0
0.003649596,1,0
0.003655326,0,0
0.003655478,0,1
0.003661206,0,0
0.003661356,1,0
0.003667086,0,0
0.003667238,0,1
0.003672966,0,0
0.003673116,1,0
0.003678846,0,0
0.003678998,0,1
0.003684728,0,0
0.003684876,1,0
0.003690606,0,0
0.003690758,0,1
0.003696488,0,0
0.003696636,1,0
0.003702366,0,0
0.003702518,0,1
0.003708248,0,0
0.003708398,1,0
0.003714128,0,0
0.003714278,0,1
0.003720008,0,0
0.003720158,1,0
0.003725886,0,0
0.003726038,0,1
0.003731768,0,0
0.003731918,1,0
0.003737648,0,0
0.003737800,0,1
0.003743530,0,0
0.003743678,1,0
0.003749408,0,0
0.003749560,0,1
0.003755290,0,0
0.003755438,1,0
0.003761168,0,0
0.003761320,0,1
0.003767050,0,0
0.003767198,1,0
0.003772928,0,0
0.003773080,0,1
0.003778810,0,0
0.003778958,1,0
0.003784688,0,0
0.003784840,0,1
0.003790570,0,0
0.003790720,1,0
0.003796448,0,0
0.003796600,0,1
0.003802330,0,0
0.003802480,1,0
0.003808208,0,0
0.003808360,0,1
0.003814090,0,0
0.003814240,1,0
0.003819970,0,0
0.003820122,0,1
0.003825852,0,0
0.003826000,1,0
0.003831730,0,0
0.003831882,0,1
0.003837612,0,0
0.003837760,1,0
0.003843490,0,0
0.003843642,0,1
0.003849372,0,0
0.003849520,1,0
0.003855250,0,0
0.003855402,0,1
0.003861132,0,0
0.003861280,1,0
0.003867010,0,0
0.003867162,0,1
0.003872892,0,0
0.003873042,1,0
0.003878770,0,0
0.003878922,0,1
0.003884652,0,0
0.003884802,1,0
0.003890532,0,0
0.003890684,0,1
0.003896412,0,0
0.003896562,1,0
0.003902292,0,0
0.003902444,0,1
0.003908174,0,0
0.003908322,1,0
0.003914052,0,0
0.003914204,0,1
0.003919934,0,0
0.003920082,1,0
0.003925812,0,0
0.003925964,0,1
0.003931694,0,0
0.003931842,1,0
0.003937572,0,0
0.003937724,0,1
0.003943454,0,0
0.003943602,1,0
0.003949332,0,0
0.003949484,0,1
0.003955214,0,0
0.003955364,1,0
0.003961092,0,0
0.003961244,0,1
0.003966974,0,0
0.003967124,1,0
0.003972854,0,0
0.003973006,0,1
0.003978736,0,0
0.003978884,1,0
0.003984614,0,0
0.003984766,0,1
0.003990496,0,0
0.003990644,1,0
0.003996374,0,0
0.003996526,0,1
0.004002256,0,0
0.004002404,1,0
0.004008134,0,0
0.004008286,0,1
0.004014016,0,0
0.004014166,1,0
0.004019894,0,0
0.004020046,0,1
0.004025776,0,0
0.004025924,1,0
0.004031654,0,0
0.004031806,0,1
0.004037536,0,0
0.004037686,1,0
0.004043416,0,0
0.004043566,0,1
0.004049296,0,0
0.004049446,1,0
0.004055176,0,0
0.004055328,0,1
0.004061058,0,0
0.004061206,1,0
0.004066936,0,0
0.004067088,0,1
0.004072818,0,0
0.004072966,1,0
0.004078696,0,0
0.004078848,0,1
0.004084578,0,0
0.004084726,1,0
0.004090456,0,0
0.004090608,0,1
0.004096338,0,0
0.004096486,1,0
0.004102216,0,0
